sex;age;race;juv_fel_count;juv_misd_count;juv_other_count;priors_count;c_charge_degree;decile_score;true_class;predicted_class;error;error_type
Male;35;African-American;0;0;0;1;F;2;0;0;0;TN
Male;21;African-American;0;0;0;1;F;4;1;0;1;FN
Female;21;African-American;0;0;0;0;F;10;1;1;0;TP
Female;27;Caucasian;0;0;0;0;F;2;1;0;1;FN
Male;22;African-American;0;0;0;0;F;2;0;0;0;TN
Male;28;African-American;0;0;0;4;F;5;0;0;0;TN
Male;26;African-American;0;0;0;0;M;2;0;0;0;TN
Male;23;Other;0;0;0;0;M;2;1;0;1;FN
Male;34;Caucasian;0;0;0;0;F;2;0;0;0;TN
Male;22;African-American;0;0;0;3;F;9;0;1;1;FP
Male;30;Other;0;0;0;5;F;5;1;0;1;FN
Male;44;Caucasian;0;0;0;5;F;2;0;0;0;TN
Male;57;Caucasian;0;0;0;1;F;2;0;0;0;TN
Male;22;African-American;0;0;1;0;F;8;1;1;0;TP
Male;34;African-American;0;0;0;0;F;3;0;0;0;TN
Male;24;African-American;0;0;0;7;F;8;1;1;0;TP
Male;20;Caucasian;0;0;0;0;F;4;0;0;0;TN
Male;35;Caucasian;0;0;0;2;F;9;0;1;1;FP
Male;53;Hispanic;0;0;0;1;M;1;1;0;1;FN
Male;60;African-American;0;0;0;13;F;3;0;0;0;TN
Female;22;African-American;0;0;0;2;F;5;0;0;0;TN
Male;43;Hispanic;0;0;0;0;M;1;0;0;0;TN
Male;72;Caucasian;0;0;0;7;F;4;0;0;0;TN
Male;33;African-American;0;0;0;3;F;5;1;0;1;FN
Male;24;African-American;0;0;0;1;F;4;1;0;1;FN
Male;60;African-American;0;0;0;0;F;1;0;0;0;TN
Male;24;Caucasian;0;0;0;3;F;5;1;0;1;FN
Male;43;Other;0;0;0;2;M;2;0;0;0;TN
Male;30;African-American;0;0;0;1;M;4;0;0;0;TN
Female;43;Caucasian;0;0;0;0;M;6;0;0;0;TN
Male;48;Hispanic;0;0;0;1;M;1;0;0;0;TN
Male;54;Other;0;0;0;0;M;1;0;0;0;TN
Male;45;African-American;0;0;0;1;M;1;0;0;0;TN
Male;36;Other;0;0;0;0;F;4;0;0;0;TN
Male;31;Caucasian;0;0;0;1;M;1;1;0;1;FN
Male;40;African-American;0;0;0;0;M;1;0;0;0;TN
Male;50;Caucasian;0;0;0;1;F;1;0;0;0;TN
Female;26;Other;0;0;0;1;M;6;0;0;0;TN
Male;41;African-American;0;0;0;7;F;4;0;0;0;TN
Male;34;Caucasian;0;0;1;5;F;6;1;0;1;FN
Female;28;Caucasian;0;0;0;0;F;6;0;0;0;TN
Male;30;African-American;0;0;0;1;F;1;0;0;0;TN
Male;23;Caucasian;0;0;2;2;F;9;1;1;0;TP
Female;37;Hispanic;0;0;0;0;M;1;1;0;1;FN
Male;35;Hispanic;0;0;0;5;M;2;0;0;0;TN
Male;21;Caucasian;0;0;1;1;F;6;1;0;1;FN
Male;45;African-American;0;0;0;1;F;9;0;1;1;FP
Female;22;African-American;0;1;0;2;M;8;1;1;0;TP
Male;29;African-American;0;0;0;6;F;8;1;1;0;TP
Female;30;African-American;0;0;0;0;M;2;0;0;0;TN
Male;45;Caucasian;0;0;0;3;M;3;1;0;1;FN
Female;24;African-American;0;0;0;2;F;4;0;0;0;TN
Male;31;Caucasian;0;0;0;4;F;8;1;1;0;TP
Male;56;Caucasian;0;0;0;0;M;1;0;0;0;TN
Female;44;Hispanic;0;0;0;4;F;3;1;0;1;FN
Male;24;African-American;0;4;0;14;F;10;1;1;0;TP
Male;38;African-American;0;0;0;11;F;6;0;0;0;TN
Male;51;African-American;0;0;0;22;F;9;1;1;0;TP
Male;22;Caucasian;0;0;0;0;F;3;0;0;0;TN
Male;28;African-American;0;0;0;5;M;8;0;1;1;FP
Male;47;African-American;0;0;1;19;F;8;1;1;0;TP
Male;51;African-American;0;0;0;0;M;4;1;0;1;FN
Male;25;Caucasian;0;0;0;1;M;3;0;0;0;TN
Male;53;Hispanic;0;0;0;1;F;1;0;0;0;TN
Male;30;African-American;0;0;0;0;F;1;0;0;0;TN
Male;33;Caucasian;0;0;0;0;F;6;1;0;1;FN
Male;35;African-American;0;0;0;5;F;4;1;0;1;FN
Female;33;African-American;0;0;0;0;F;2;0;0;0;TN
Male;65;African-American;0;0;0;11;F;10;0;1;1;FP
Male;59;Other;0;0;0;1;M;1;0;0;0;TN
Female;37;African-American;0;0;0;4;M;5;0;0;0;TN
Female;33;Caucasian;0;0;0;1;F;7;0;0;0;TN
Male;27;African-American;0;0;0;2;F;7;1;0;1;FN
Female;29;African-American;0;0;0;9;F;7;1;0;1;FN
Male;26;Native American;0;0;0;11;F;8;1;1;0;TP
Male;24;African-American;0;0;3;3;F;10;1;1;0;TP
Male;43;African-American;0;0;0;5;F;9;0;1;1;FP
Male;37;African-American;0;0;0;11;M;7;1;0;1;FN
Male;53;African-American;0;0;0;13;F;7;0;0;0;TN
Male;43;African-American;0;0;0;4;F;1;1;0;1;FN
Male;26;African-American;0;0;0;4;F;8;1;1;0;TP
Female;30;Caucasian;0;0;0;1;M;3;0;0;0;TN
Male;27;African-American;0;0;0;6;F;7;1;0;1;FN
Male;39;Caucasian;0;0;0;9;F;5;1;0;1;FN
Male;37;Caucasian;0;0;0;4;M;4;1;0;1;FN
Male;22;Caucasian;0;0;0;3;M;10;1;1;0;TP
Male;25;Caucasian;0;0;0;0;F;6;0;0;0;TN
Male;26;Hispanic;0;0;0;1;F;5;0;0;0;TN
Female;28;Caucasian;0;0;0;0;M;6;0;0;0;TN
Male;25;African-American;0;0;0;0;M;5;1;0;1;FN
Male;58;Caucasian;0;0;0;1;F;1;0;0;0;TN
Female;29;Caucasian;0;0;0;1;M;5;1;0;1;FN
Male;33;African-American;0;0;0;8;F;5;0;0;0;TN
Male;38;African-American;0;0;0;0;F;1;0;0;0;TN
Male;38;Caucasian;0;0;0;2;F;3;0;0;0;TN
Male;59;African-American;0;0;0;22;F;6;1;0;1;FN
Male;29;Other;0;0;0;4;M;5;1;0;1;FN
Male;57;African-American;0;0;0;9;F;5;0;0;0;TN
Male;53;Caucasian;0;0;0;0;M;2;1;0;1;FN
Male;33;African-American;0;0;0;2;F;8;1;1;0;TP
Male;58;Caucasian;0;0;0;1;M;1;0;0;0;TN
Male;51;Caucasian;0;0;0;1;M;1;0;0;0;TN
Male;25;African-American;0;0;2;11;F;9;1;1;0;TP
Male;53;Caucasian;0;0;0;2;F;4;0;0;0;TN
Male;32;Caucasian;0;0;0;0;M;6;1;0;1;FN
Male;35;African-American;0;0;0;6;F;8;1;1;0;TP
Male;39;Caucasian;0;0;0;1;F;1;0;0;0;TN
Male;36;Hispanic;0;0;0;1;M;9;0;1;1;FP
Female;42;Caucasian;0;0;0;5;M;4;1;0;1;FN
Male;37;African-American;0;0;0;0;M;2;0;0;0;TN
Male;39;Caucasian;0;0;0;0;F;1;0;0;0;TN
Female;52;Caucasian;0;0;0;3;M;1;0;0;0;TN
Male;60;Other;0;0;0;1;M;1;0;0;0;TN
Male;37;Hispanic;0;0;0;2;M;1;1;0;1;FN
Male;42;Caucasian;0;0;0;4;F;1;1;0;1;FN
Male;44;Hispanic;0;0;0;0;M;1;1;0;1;FN
Male;23;African-American;0;0;0;6;F;6;1;0;1;FN
Female;42;African-American;0;0;0;0;M;1;1;0;1;FN
Female;28;Caucasian;0;0;0;2;F;3;0;0;0;TN
Male;28;African-American;0;0;0;5;F;4;0;0;0;TN
Male;38;Caucasian;0;0;0;12;F;5;0;0;0;TN
Female;43;African-American;0;0;0;2;F;2;1;0;1;FN
Male;42;African-American;0;0;0;0;F;5;0;0;0;TN
Female;25;Caucasian;0;0;0;0;M;3;0;0;0;TN
Male;32;African-American;0;0;0;7;F;9;1;1;0;TP
Male;21;African-American;0;0;0;0;F;6;1;0;1;FN
Female;35;Caucasian;0;0;0;1;M;5;0;0;0;TN
Male;37;Caucasian;0;0;0;0;F;5;0;0;0;TN
Female;33;African-American;0;0;0;2;F;2;0;0;0;TN
Female;51;Caucasian;0;0;0;4;F;3;0;0;0;TN
Male;39;Caucasian;0;0;0;3;F;4;1;0;1;FN
Male;35;Hispanic;0;0;0;5;M;6;1;0;1;FN
Male;40;African-American;0;0;0;3;F;7;0;0;0;TN
Male;32;African-American;0;0;0;17;F;8;1;1;0;TP
Male;18;Caucasian;5;0;0;4;F;8;1;1;0;TP
Male;32;Caucasian;0;0;0;3;F;6;1;0;1;FN
Male;37;Other;0;0;0;0;M;1;0;0;0;TN
Male;32;African-American;0;0;0;10;F;6;1;0;1;FN
Male;47;Caucasian;0;0;0;5;M;3;1;0;1;FN
Female;23;Caucasian;0;0;0;0;M;7;0;0;0;TN
Male;63;Caucasian;0;0;0;10;F;4;1;0;1;FN
Male;38;African-American;0;1;0;16;F;9;1;1;0;TP
Male;32;African-American;0;0;0;6;M;5;1;0;1;FN
Male;31;African-American;0;0;0;4;F;8;1;1;0;TP
Male;23;African-American;0;0;0;0;F;3;0;0;0;TN
Male;38;Hispanic;0;0;0;1;M;5;0;0;0;TN
Female;47;Caucasian;0;0;0;0;M;1;0;0;0;TN
Male;33;Caucasian;0;0;0;1;F;8;1;1;0;TP
Male;22;Caucasian;0;0;0;1;F;4;1;0;1;FN
Male;26;Caucasian;0;0;0;1;M;3;0;0;0;TN
Male;40;Caucasian;0;0;0;0;M;1;1;0;1;FN
Male;36;African-American;10;0;0;14;F;7;1;0;1;FN
Female;65;Caucasian;0;0;0;0;M;1;0;0;0;TN
Male;44;Caucasian;0;0;0;4;M;5;1;0;1;FN
Female;22;African-American;0;0;0;0;M;3;0;0;0;TN
Male;34;Hispanic;0;0;0;0;M;1;0;0;0;TN
Female;38;Hispanic;0;0;0;0;F;1;0;0;0;TN
Female;26;Caucasian;0;0;0;4;F;3;1;0;1;FN
Male;20;Hispanic;0;0;0;0;M;4;1;0;1;FN
Male;49;Hispanic;0;0;0;0;F;1;0;0;0;TN
Male;56;African-American;0;0;0;7;F;4;0;0;0;TN
Male;52;Caucasian;0;0;0;2;F;9;1;1;0;TP
Male;25;Other;0;0;0;2;M;2;1;0;1;FN
Male;34;African-American;0;0;0;5;F;1;0;0;0;TN
Male;33;African-American;0;0;0;1;M;1;1;0;1;FN
Male;21;African-American;0;1;2;1;F;7;0;0;0;TN
Male;46;African-American;0;0;0;9;F;4;0;0;0;TN
Male;22;African-American;0;0;0;2;M;6;1;0;1;FN
Male;57;Caucasian;0;0;0;1;M;4;0;0;0;TN
Male;22;African-American;0;0;1;2;F;3;1;0;1;FN
Female;48;Caucasian;0;0;0;1;M;1;1;0;1;FN
Male;40;African-American;0;0;0;21;F;5;0;0;0;TN
Female;30;African-American;0;0;0;1;F;2;0;0;0;TN
Male;21;Caucasian;0;1;0;4;M;7;1;0;1;FN
Female;39;African-American;0;2;0;22;F;10;1;1;0;TP
Male;27;Caucasian;0;0;0;13;F;6;1;0;1;FN
Female;33;Caucasian;0;0;0;0;M;6;1;0;1;FN
Male;24;African-American;0;0;0;0;F;3;0;0;0;TN
Male;43;African-American;0;0;0;0;F;1;1;0;1;FN
Female;45;Caucasian;0;0;0;0;M;1;0;0;0;TN
Male;51;African-American;0;0;0;3;F;3;0;0;0;TN
Female;35;African-American;0;0;0;2;F;2;1;0;1;FN
Male;31;African-American;0;0;0;9;M;7;1;0;1;FN
Male;27;Caucasian;0;0;0;0;M;2;0;0;0;TN
Male;32;African-American;0;0;0;1;F;2;0;0;0;TN
Male;49;Caucasian;0;0;0;0;M;1;0;0;0;TN
Male;29;African-American;0;0;0;2;F;3;0;0;0;TN
Male;23;African-American;0;1;0;2;F;6;1;0;1;FN
Male;30;Asian;0;0;0;6;M;3;1;0;1;FN
Male;55;African-American;0;0;0;12;F;6;1;0;1;FN
Male;30;Caucasian;0;0;0;0;M;4;0;0;0;TN
Male;34;African-American;0;0;0;13;F;4;1;0;1;FN
Male;56;Caucasian;0;0;0;2;F;1;0;0;0;TN
Male;33;African-American;0;0;0;4;F;6;0;0;0;TN
Male;28;African-American;0;0;0;1;M;2;0;0;0;TN
Male;29;African-American;0;0;0;1;F;8;0;1;1;FP
Male;38;Caucasian;0;0;0;0;M;1;0;0;0;TN
Male;37;Caucasian;0;0;0;0;F;3;0;0;0;TN
Female;33;Caucasian;0;0;0;0;M;1;1;0;1;FN
Male;30;Hispanic;0;0;0;0;F;2;0;0;0;TN
Male;51;African-American;1;0;1;19;F;9;0;1;1;FP
Male;65;African-American;0;0;0;7;M;5;0;0;0;TN
Female;32;African-American;0;0;0;1;M;1;0;0;0;TN
Male;38;Caucasian;0;0;0;5;F;7;1;0;1;FN
Male;35;African-American;0;0;0;1;F;4;0;0;0;TN
Male;57;Caucasian;0;0;0;1;F;1;0;0;0;TN
Male;26;Caucasian;0;0;0;1;F;3;0;0;0;TN
Female;23;Hispanic;0;3;1;7;M;8;1;1;0;TP
Female;36;African-American;2;0;0;4;M;6;1;0;1;FN
Female;33;Hispanic;0;0;0;2;F;4;1;0;1;FN
Male;35;Caucasian;0;0;0;3;F;5;1;0;1;FN
Male;33;African-American;0;0;0;0;F;1;0;0;0;TN
Male;47;Caucasian;0;0;0;0;M;1;0;0;0;TN
Female;53;Hispanic;0;0;0;0;M;1;0;0;0;TN
Male;31;Other;0;0;0;6;F;5;0;0;0;TN
Male;35;Caucasian;0;0;0;1;M;4;1;0;1;FN
Female;36;African-American;0;0;0;1;F;3;1;0;1;FN
Female;25;Caucasian;0;0;0;0;M;3;0;0;0;TN
Male;52;Hispanic;0;0;0;10;F;6;0;0;0;TN
Male;23;Hispanic;0;0;0;3;M;7;1;0;1;FN
Male;34;African-American;0;0;0;7;M;3;0;0;0;TN
Male;51;Caucasian;0;0;0;6;F;3;1;0;1;FN
Male;24;African-American;0;0;4;8;F;8;1;1;0;TP
Male;32;Caucasian;0;0;0;0;F;2;1;0;1;FN
Male;43;African-American;0;0;0;8;F;7;1;0;1;FN
Male;45;African-American;1;0;1;20;M;7;1;0;1;FN
Male;42;African-American;0;0;0;10;M;5;1;0;1;FN
Male;22;African-American;0;0;0;1;F;7;1;0;1;FN
Male;49;African-American;0;0;0;4;F;4;0;0;0;TN
Male;42;African-American;0;0;0;0;F;1;1;0;1;FN
Male;40;Caucasian;0;0;0;0;M;8;1;1;0;TP
Male;25;African-American;0;1;0;2;F;7;1;0;1;FN
Male;25;Caucasian;0;0;0;0;M;5;1;0;1;FN
Male;23;African-American;0;0;0;0;F;5;0;0;0;TN
Male;21;Caucasian;0;0;0;2;F;7;1;0;1;FN
Male;31;Caucasian;0;0;0;3;M;5;0;0;0;TN
Female;28;African-American;0;0;0;0;M;2;0;0;0;TN
Male;24;African-American;0;0;0;11;F;9;1;1;0;TP
Male;45;Caucasian;0;0;0;0;F;1;0;0;0;TN
Male;23;African-American;0;0;0;2;M;4;1;0;1;FN
Male;39;African-American;0;0;0;7;F;8;1;1;0;TP
Male;25;Caucasian;0;0;0;2;F;4;0;0;0;TN
Male;24;African-American;0;1;0;1;F;2;0;0;0;TN
Male;46;Caucasian;0;0;0;1;F;1;0;0;0;TN
Male;47;Caucasian;0;0;0;3;F;1;0;0;0;TN
Male;54;Caucasian;0;0;0;2;M;4;1;0;1;FN
Male;22;African-American;0;0;1;1;M;4;1;0;1;FN
Female;34;Caucasian;0;0;0;0;M;2;0;0;0;TN
Male;33;Caucasian;0;0;0;0;M;1;1;0;1;FN
Male;27;Caucasian;0;0;0;1;M;6;0;0;0;TN
Male;29;African-American;0;0;1;16;F;10;1;1;0;TP
Male;34;Hispanic;0;0;0;3;M;2;0;0;0;TN
Male;32;African-American;0;0;0;1;F;5;0;0;0;TN
Male;29;African-American;0;0;0;0;M;6;0;0;0;TN
Female;25;Caucasian;0;0;0;2;M;3;1;0;1;FN
Male;34;Caucasian;0;0;0;16;F;6;1;0;1;FN
Female;55;African-American;0;0;0;1;F;1;0;0;0;TN
Male;27;African-American;0;0;0;0;F;4;1;0;1;FN
Male;26;African-American;0;0;0;0;M;3;0;0;0;TN
Male;39;African-American;2;2;1;19;F;9;1;1;0;TP
Male;24;African-American;0;0;0;1;F;7;0;0;0;TN
Male;29;Caucasian;0;0;0;0;M;2;0;0;0;TN
Female;31;Caucasian;0;0;0;3;F;7;1;0;1;FN
Male;50;African-American;0;0;0;13;F;1;1;0;1;FN
Male;25;Hispanic;0;0;0;2;F;5;1;0;1;FN
Male;31;African-American;0;0;0;4;F;5;1;0;1;FN
Male;31;Other;0;0;0;0;M;2;0;0;0;TN
Male;26;Caucasian;1;0;0;2;F;6;1;0;1;FN
Male;54;Caucasian;0;0;0;2;F;2;0;0;0;TN
Male;33;African-American;0;0;0;14;F;8;1;1;0;TP
Male;22;African-American;0;0;0;0;M;4;1;0;1;FN
Male;35;African-American;0;1;0;8;F;9;1;1;0;TP
Female;30;Other;0;0;0;4;F;7;1;0;1;FN
Male;25;African-American;0;0;0;0;F;2;0;0;0;TN
Male;25;African-American;0;0;0;0;F;5;0;0;0;TN
Male;44;African-American;0;0;0;0;F;2;1;0;1;FN
Female;29;Caucasian;0;0;0;2;F;7;1;0;1;FN
Male;46;Caucasian;0;0;0;2;F;3;1;0;1;FN
Male;53;Caucasian;0;0;0;0;M;1;0;0;0;TN
Male;24;African-American;0;0;0;2;F;7;1;0;1;FN
Female;52;African-American;0;0;0;2;F;1;1;0;1;FN
Male;27;African-American;0;0;0;0;M;2;1;0;1;FN
Male;41;Caucasian;0;0;0;0;F;1;0;0;0;TN
Female;21;African-American;0;0;0;0;F;5;1;0;1;FN
Male;24;Caucasian;0;0;0;1;F;4;0;0;0;TN
Male;38;Caucasian;0;0;0;8;F;2;0;0;0;TN
Male;23;Caucasian;0;0;0;0;M;2;0;0;0;TN
Male;42;African-American;0;0;0;0;F;1;0;0;0;TN
Male;32;Caucasian;0;0;0;4;F;5;0;0;0;TN
Male;24;Hispanic;0;0;0;3;M;7;1;0;1;FN
Male;24;African-American;5;0;0;5;F;8;1;1;0;TP
Male;26;African-American;0;0;0;4;F;8;1;1;0;TP
Male;50;Caucasian;0;0;0;9;F;3;1;0;1;FN
Female;32;African-American;0;0;0;3;M;6;0;0;0;TN
Male;40;African-American;0;0;0;13;F;9;0;1;1;FP
Male;25;Caucasian;0;0;0;1;M;2;1;0;1;FN
Male;42;Hispanic;0;0;0;1;F;1;0;0;0;TN
Male;27;African-American;0;0;0;2;F;3;0;0;0;TN
Male;23;Caucasian;0;0;0;0;F;9;1;1;0;TP
Male;37;African-American;0;0;0;22;M;9;1;1;0;TP
Male;32;African-American;0;0;0;1;M;4;1;0;1;FN
Male;38;African-American;0;0;0;2;M;7;1;0;1;FN
Male;52;Caucasian;0;0;0;4;M;3;1;0;1;FN
Male;29;Caucasian;0;0;0;2;F;2;0;0;0;TN
Male;28;African-American;0;0;0;7;M;3;1;0;1;FN
Male;49;African-American;0;0;0;0;M;1;0;0;0;TN
Male;50;Caucasian;0;0;0;0;F;1;0;0;0;TN
Male;26;Caucasian;0;0;0;2;F;2;1;0;1;FN
Female;34;Caucasian;0;0;0;0;F;8;1;1;0;TP
Female;28;Caucasian;0;0;0;1;F;7;1;0;1;FN
Male;36;Caucasian;0;0;0;4;F;8;1;1;0;TP
Male;45;African-American;0;0;0;1;F;2;1;0;1;FN
Male;30;African-American;0;0;0;0;F;3;1;0;1;FN
Male;24;African-American;0;0;0;3;F;4;1;0;1;FN
Male;25;African-American;0;0;0;0;M;2;1;0;1;FN
Male;25;African-American;0;0;0;4;M;3;1;0;1;FN
Male;45;Caucasian;0;0;0;2;F;1;0;0;0;TN
Male;26;Caucasian;0;0;0;1;F;7;1;0;1;FN
Male;37;Other;0;0;0;2;F;1;0;0;0;TN
Male;24;Hispanic;0;0;0;0;M;2;0;0;0;TN
Male;40;Caucasian;0;0;0;2;M;1;0;0;0;TN
Male;60;Caucasian;0;0;0;1;M;1;0;0;0;TN
Female;33;Hispanic;0;0;0;0;F;2;0;0;0;TN
Male;31;African-American;0;0;1;6;F;9;0;1;1;FP
Male;53;Hispanic;0;0;0;18;F;2;0;0;0;TN
Male;55;Hispanic;0;0;0;0;M;1;0;0;0;TN
Male;36;Caucasian;0;0;0;4;M;6;0;0;0;TN
Male;30;Other;0;0;0;6;F;9;1;1;0;TP
Male;21;African-American;0;0;0;1;F;7;1;0;1;FN
Male;55;Caucasian;0;0;0;0;M;1;0;0;0;TN
Male;22;Caucasian;0;0;0;1;F;3;1;0;1;FN
Female;23;African-American;0;0;0;1;F;3;0;0;0;TN
Female;24;Caucasian;0;0;1;7;M;8;1;1;0;TP
Female;40;African-American;0;0;0;13;F;10;1;1;0;TP
Male;57;Caucasian;0;0;0;9;F;4;1;0;1;FN
Male;33;Caucasian;0;0;0;0;M;3;1;0;1;FN
Male;32;Caucasian;0;0;0;2;F;1;0;0;0;TN
Male;47;Caucasian;0;0;0;3;F;2;0;0;0;TN
Male;51;Caucasian;0;0;0;6;M;1;1;0;1;FN
Male;22;African-American;0;1;0;1;F;6;0;0;0;TN
Male;47;Caucasian;0;0;0;2;F;1;0;0;0;TN
Male;28;Caucasian;0;0;0;1;F;1;1;0;1;FN
Male;21;African-American;0;0;1;1;F;10;1;1;0;TP
Male;28;African-American;0;0;0;5;F;8;0;1;1;FP
Female;44;Caucasian;0;0;0;1;M;1;1;0;1;FN
Male;25;African-American;0;0;0;0;F;4;1;0;1;FN
Male;34;African-American;0;0;0;4;M;2;0;0;0;TN
Male;65;Caucasian;0;0;0;0;M;1;0;0;0;TN
Male;33;Caucasian;0;0;0;5;F;6;1;0;1;FN
Female;23;Caucasian;0;0;0;0;M;3;0;0;0;TN
Female;44;Caucasian;0;0;0;0;M;1;0;0;0;TN
Male;21;Hispanic;1;0;0;1;F;8;1;1;0;TP
Male;24;African-American;0;0;0;1;M;3;0;0;0;TN
Male;51;Caucasian;0;0;0;1;M;2;0;0;0;TN
Female;21;African-American;0;0;0;0;F;8;1;1;0;TP
Male;39;Caucasian;0;0;0;6;F;6;0;0;0;TN
Male;29;African-American;0;0;0;29;F;8;1;1;0;TP
Male;24;Caucasian;0;0;0;1;F;6;0;0;0;TN
Female;23;African-American;0;0;0;0;F;5;1;0;1;FN
Male;31;African-American;0;0;2;11;F;10;1;1;0;TP
Female;35;African-American;0;0;0;0;M;2;0;0;0;TN
Male;30;Other;0;0;0;0;F;1;0;0;0;TN
Male;34;Caucasian;0;0;0;8;F;7;0;0;0;TN
Female;39;African-American;0;0;0;4;F;6;0;0;0;TN
Male;29;African-American;0;0;0;6;M;2;0;0;0;TN
Male;51;Caucasian;0;0;0;0;M;1;0;0;0;TN
Male;22;Caucasian;0;0;1;1;F;7;0;0;0;TN
Male;29;Caucasian;0;0;0;2;F;2;0;0;0;TN
Male;35;Caucasian;0;0;0;8;F;8;1;1;0;TP
Male;32;Caucasian;0;0;0;6;F;2;1;0;1;FN
Male;33;Caucasian;0;0;0;3;M;4;1;0;1;FN
Male;58;Caucasian;0;0;0;5;F;3;1;0;1;FN
Male;54;Other;0;0;0;0;F;1;0;0;0;TN
Male;30;African-American;0;0;0;3;F;2;0;0;0;TN
Male;33;African-American;0;0;0;2;F;9;1;1;0;TP
Male;24;African-American;0;0;0;0;F;3;1;0;1;FN
Male;48;African-American;0;0;0;10;F;4;0;0;0;TN
Male;23;African-American;0;0;0;0;M;8;0;1;1;FP
Male;23;Caucasian;0;0;0;2;F;7;1;0;1;FN
Male;47;Asian;0;0;0;1;M;1;0;0;0;TN
Male;21;Other;0;0;0;0;F;4;0;0;0;TN
Male;29;African-American;0;0;0;0;M;9;1;1;0;TP
Male;48;Caucasian;0;0;0;2;F;1;0;0;0;TN
Male;37;Caucasian;0;0;0;4;M;4;1;0;1;FN
Male;50;Caucasian;0;0;0;3;F;3;0;0;0;TN
Male;19;African-American;0;0;0;3;F;8;1;1;0;TP
Male;39;Caucasian;0;0;0;2;M;3;0;0;0;TN
Male;49;African-American;2;0;0;13;F;3;0;0;0;TN
Male;58;Caucasian;0;0;0;2;F;5;0;0;0;TN
Male;31;African-American;0;0;0;6;F;8;0;1;1;FP
Male;23;African-American;0;0;2;1;M;7;0;0;0;TN
Female;23;African-American;0;0;0;0;F;3;1;0;1;FN
Male;31;Caucasian;0;0;0;17;F;8;1;1;0;TP
Male;33;Other;0;0;0;0;F;1;1;0;1;FN
Male;57;Caucasian;0;0;0;6;F;2;0;0;0;TN
Female;31;Caucasian;0;0;0;0;M;2;0;0;0;TN
Male;57;African-American;0;0;0;19;F;6;0;0;0;TN
Male;57;Caucasian;0;0;0;12;M;5;0;0;0;TN
Male;29;African-American;0;0;0;6;M;7;1;0;1;FN
Male;30;African-American;0;0;0;0;M;1;1;0;1;FN
Male;45;African-American;0;0;0;11;F;3;0;0;0;TN
Male;42;Caucasian;0;0;0;0;F;5;0;0;0;TN
Male;48;Other;0;0;0;7;F;2;0;0;0;TN
Male;29;African-American;0;2;0;12;F;8;1;1;0;TP
Male;23;Caucasian;0;0;0;0;F;4;0;0;0;TN
Female;28;Caucasian;0;0;0;0;F;2;0;0;0;TN
Male;41;African-American;0;0;0;3;F;7;0;0;0;TN
Male;25;African-American;0;0;0;1;M;2;1;0;1;FN
Female;34;Caucasian;0;0;0;3;M;5;0;0;0;TN
Male;53;African-American;0;0;0;26;F;5;1;0;1;FN
Female;28;African-American;0;0;0;1;F;3;1;0;1;FN
Male;27;African-American;0;0;0;0;F;2;0;0;0;TN
Male;39;African-American;0;0;0;4;F;4;0;0;0;TN
Female;55;Caucasian;0;0;0;6;F;4;0;0;0;TN
Male;27;African-American;0;0;0;4;F;5;1;0;1;FN
Male;30;Caucasian;0;0;1;7;F;10;1;1;0;TP
Male;31;African-American;3;0;1;15;M;10;1;1;0;TP
Male;20;African-American;0;0;1;1;M;9;1;1;0;TP
Male;26;Caucasian;0;0;0;2;F;9;1;1;0;TP
Male;44;African-American;0;0;0;7;F;5;1;0;1;FN
Male;33;African-American;0;0;0;17;F;10;1;1;0;TP
Male;34;Caucasian;0;0;0;0;F;1;1;0;1;FN
Male;27;Caucasian;0;0;0;0;M;2;0;0;0;TN
Male;21;African-American;0;0;1;1;F;7;1;0;1;FN
Male;29;African-American;0;0;0;4;F;2;1;0;1;FN
Male;27;African-American;0;0;0;7;F;6;0;0;0;TN
Female;24;Caucasian;0;0;0;0;F;8;0;1;1;FP
Male;29;African-American;0;0;0;0;F;5;1;0;1;FN
Male;20;Caucasian;0;0;0;0;F;3;0;0;0;TN
Female;23;Caucasian;0;0;0;0;F;3;0;0;0;TN
Female;48;African-American;0;0;0;0;M;1;0;0;0;TN
Male;34;African-American;0;0;0;0;M;1;1;0;1;FN
Male;46;African-American;0;0;0;1;M;6;1;0;1;FN
Female;41;Caucasian;0;0;0;3;F;5;0;0;0;TN
Male;26;African-American;0;0;0;3;F;6;1;0;1;FN
Male;37;African-American;0;0;0;11;F;8;1;1;0;TP
Female;54;Caucasian;0;0;0;7;F;5;0;0;0;TN
Female;25;African-American;0;0;0;5;M;10;0;1;1;FP
Female;22;Caucasian;0;0;0;2;F;3;0;0;0;TN
Male;32;African-American;0;0;0;7;F;1;0;0;0;TN
Male;44;African-American;0;0;0;0;M;1;0;0;0;TN
Male;28;African-American;0;0;0;1;F;1;0;0;0;TN
Male;60;African-American;0;0;0;3;M;1;0;0;0;TN
Male;49;Caucasian;0;0;0;0;F;1;0;0;0;TN
Male;32;African-American;0;0;0;9;F;4;0;0;0;TN
Male;30;African-American;0;0;0;10;M;4;1;0;1;FN
Male;52;Caucasian;0;0;0;0;F;1;0;0;0;TN
Female;27;African-American;0;0;0;1;M;10;0;1;1;FP
Male;34;African-American;0;0;0;0;F;10;0;1;1;FP
Male;55;African-American;0;0;0;5;F;4;1;0;1;FN
Male;37;African-American;0;0;0;6;M;6;0;0;0;TN
