age,priors_count,sex,race,true_class,predicted_class,errors
62,0,Male,Caucasian,0,0,0
36,4,Male,African-American,0,1,1
38,2,Male,Caucasian,1,0,1
26,8,Male,African-American,1,1,0
44,6,Female,African-American,0,0,0
23,0,Male,Hispanic,0,0,0
45,4,Male,African-American,0,0,0
25,2,Male,Caucasian,0,1,1
24,1,Male,Caucasian,0,0,0
50,0,Male,Hispanic,0,0,0
38,0,Male,African-American,0,0,0
29,10,Male,African-American,1,1,0
22,1,Male,African-American,0,1,1
61,0,Male,Hispanic,0,0,0
46,3,Male,African-American,1,1,0
27,1,Male,African-American,0,1,1
63,1,Female,African-American,0,0,0
21,1,Male,African-American,1,1,0
23,3,Male,African-American,1,1,0
24,5,Male,African-American,1,1,0
25,0,Female,Caucasian,0,0,0
28,5,Female,African-American,0,1,1
58,16,Male,African-American,0,1,1
20,0,Male,African-American,1,1,0
21,1,Male,African-American,1,1,0
54,2,Male,African-American,0,0,0
62,0,Male,Caucasian,0,0,0
21,1,Male,African-American,0,0,0
22,2,Male,African-American,1,0,1
36,0,Male,Caucasian,1,0,1
56,3,Male,Caucasian,0,0,0
25,2,Male,African-American,1,0,1
33,14,Male,Caucasian,0,1,1
30,0,Male,Hispanic,0,0,0
42,14,Male,African-American,1,0,1
33,17,Male,African-American,1,1,0
25,5,Male,African-American,1,0,1
23,4,Male,African-American,1,1,0
60,0,Male,Caucasian,1,0,1
30,7,Male,Caucasian,1,1,0
22,0,Male,African-American,1,1,0
48,0,Male,Caucasian,1,1,0
27,2,Female,Caucasian,1,1,0
27,0,Female,Hispanic,0,0,0
46,13,Male,Hispanic,0,1,1
21,0,Male,African-American,0,1,1
40,8,Male,Hispanic,1,0,1
25,0,Male,Caucasian,1,0,1
41,14,Male,Caucasian,1,1,0
27,2,Male,African-American,0,1,1
30,0,Male,Other,0,0,0
24,1,Male,African-American,0,0,0
31,8,Male,African-American,1,1,0
25,0,Male,Caucasian,1,0,1
23,1,Female,African-American,0,0,0
22,6,Male,African-American,0,1,1
26,1,Male,Caucasian,1,1,0
22,1,Male,Caucasian,0,1,1
40,15,Female,African-American,1,0,1
31,4,Male,Hispanic,0,1,1
37,3,Male,African-American,1,0,1
27,7,Male,African-American,1,1,0
61,12,Male,African-American,0,1,1
64,1,Male,Hispanic,0,0,0
52,0,Male,Caucasian,0,0,0
34,9,Male,African-American,0,1,1
55,0,Male,Caucasian,0,0,0
23,5,Male,Other,1,0,1
28,3,Male,African-American,1,1,0
23,1,Male,African-American,0,1,1
20,1,Male,African-American,0,1,1
36,1,Female,African-American,0,0,0
25,0,Male,African-American,0,1,1
32,0,Male,Asian,0,0,0
30,3,Male,African-American,0,1,1
35,3,Male,Hispanic,1,1,0
50,0,Male,Other,1,0,1
35,2,Male,African-American,0,0,0
36,0,Female,Caucasian,0,1,1
19,0,Female,African-American,1,0,1
23,0,Female,Caucasian,1,0,1
55,9,Male,African-American,1,0,1
21,1,Male,African-American,0,0,0
28,1,Male,Caucasian,1,0,1
27,0,Male,Hispanic,0,0,0
45,3,Female,Caucasian,0,1,1
32,2,Male,Caucasian,0,0,0
40,1,Male,African-American,0,0,0
43,8,Male,African-American,1,0,1
24,1,Male,Hispanic,1,0,1
38,3,Female,African-American,1,0,1
51,4,Male,Caucasian,0,1,1
37,9,Male,Hispanic,0,1,1
51,0,Male,Other,1,0,1
32,2,Female,African-American,0,0,0
65,1,Female,Caucasian,0,0,0
26,0,Male,African-American,0,1,1
31,0,Male,Caucasian,0,1,1
36,0,Female,African-American,0,0,0
30,0,Male,Other,0,0,0
27,6,Male,African-American,1,1,0
31,2,Male,Caucasian,1,0,1
33,0,Male,African-American,1,1,0
61,8,Female,Caucasian,1,1,0
21,1,Male,Caucasian,1,0,1
20,0,Male,Caucasian,1,1,0
27,11,Male,African-American,1,0,1
36,4,Male,Caucasian,0,1,1
23,1,Male,Caucasian,0,0,0
31,0,Male,African-American,0,0,0
26,1,Female,Other,0,0,0
23,6,Male,Caucasian,1,1,0
25,1,Female,African-American,0,0,0
34,2,Female,Caucasian,1,0,1
38,2,Male,Caucasian,0,0,0
56,4,Male,Hispanic,0,0,0
57,0,Male,Caucasian,0,1,1
56,8,Male,African-American,0,1,1
43,0,Male,African-American,1,0,1
48,10,Male,African-American,0,1,1
20,0,Male,Caucasian,0,1,1
24,11,Male,African-American,1,1,0
33,4,Male,African-American,1,1,0
25,5,Female,African-American,1,1,0
36,0,Male,Caucasian,0,0,0
32,0,Male,African-American,0,0,0
61,20,Male,African-American,1,1,0
31,2,Male,Caucasian,1,1,0
33,1,Male,Hispanic,0,0,0
30,1,Female,Caucasian,0,1,1
52,2,Male,Caucasian,0,0,0
55,0,Female,Caucasian,0,0,0
30,7,Female,African-American,1,0,1
42,0,Male,Caucasian,0,0,0
50,1,Male,African-American,0,0,0
45,1,Female,Other,0,0,0
30,3,Male,African-American,0,1,1
29,7,Male,African-American,1,1,0
52,0,Male,African-American,0,1,1
54,2,Male,Caucasian,1,1,0
40,0,Male,Hispanic,0,0,0
19,1,Female,African-American,1,1,0
25,1,Male,Caucasian,0,0,0
31,0,Male,Caucasian,0,0,0
27,1,Female,Caucasian,1,1,0
67,2,Male,Hispanic,0,0,0
51,0,Male,Caucasian,0,0,0
21,3,Male,African-American,1,1,0
21,2,Male,African-American,1,0,1
22,0,Male,African-American,0,1,1
29,3,Male,Other,0,0,0
20,2,Male,Asian,1,1,0
29,12,Male,Caucasian,1,1,0
20,2,Male,African-American,1,1,0
39,10,Female,Hispanic,1,1,0
36,2,Male,Caucasian,0,0,0
32,1,Male,Other,0,0,0
23,4,Male,African-American,1,1,0
30,3,Female,Hispanic,1,0,1
33,7,Male,African-American,1,1,0
22,1,Male,African-American,0,0,0
40,0,Female,Caucasian,0,1,1
41,3,Male,Caucasian,1,0,1
34,0,Male,Hispanic,0,0,0
26,0,Male,Hispanic,1,1,0
32,2,Male,African-American,0,1,1
37,1,Female,Caucasian,0,0,0
44,0,Male,Hispanic,1,0,1
29,3,Male,Caucasian,1,1,0
23,0,Male,African-American,0,0,0
41,8,Female,African-American,1,1,0
24,0,Male,Caucasian,0,0,0
21,1,Male,African-American,0,1,1
27,8,Male,African-American,1,1,0
23,3,Male,Caucasian,1,1,0
60,0,Male,Hispanic,0,1,1
30,5,Male,African-American,1,0,1
29,0,Male,Hispanic,1,0,1
23,2,Male,African-American,1,1,0
56,0,Male,Other,0,0,0
42,16,Female,African-American,0,1,1
46,1,Male,Caucasian,1,0,1
54,0,Male,Caucasian,0,0,0
25,0,Male,African-American,1,1,0
41,0,Male,Caucasian,0,0,0
29,6,Male,African-American,1,1,0
42,0,Male,Caucasian,0,0,0
45,1,Male,Caucasian,0,0,0
32,2,Male,African-American,0,1,1
30,8,Male,African-American,1,1,0
21,2,Female,African-American,1,1,0
42,2,Male,Caucasian,1,1,0
48,1,Male,Caucasian,1,0,1
25,0,Male,Other,1,0,1
22,0,Female,Hispanic,0,1,1
26,14,Male,African-American,1,1,0
48,0,Female,African-American,0,0,0
45,4,Female,Caucasian,0,0,0
28,2,Male,African-American,1,0,1
56,0,Male,Caucasian,1,0,1
29,0,Female,Other,0,1,1
29,7,Male,Caucasian,1,1,0
43,0,Male,African-American,0,0,0
57,3,Female,Caucasian,0,0,0
27,5,Male,Caucasian,1,0,1
53,2,Male,Caucasian,0,0,0
23,1,Male,African-American,0,0,0
43,0,Male,Caucasian,1,0,1
33,2,Female,Caucasian,1,1,0
50,15,Male,African-American,0,1,1
38,5,Male,Caucasian,1,0,1
39,1,Female,Caucasian,1,0,1
36,6,Male,Caucasian,0,0,0
25,4,Male,African-American,1,1,0
22,6,Male,Caucasian,1,1,0
46,0,Male,African-American,0,0,0
38,7,Male,African-American,0,1,1
28,0,Male,African-American,0,1,1
36,0,Male,Caucasian,0,0,0
32,17,Male,African-American,1,1,0
48,1,Male,Other,0,0,0
33,7,Male,African-American,1,1,0
30,0,Male,African-American,1,0,1
21,0,Male,African-American,1,0,1
33,2,Male,African-American,1,0,1
28,2,Male,Caucasian,1,1,0
55,12,Male,African-American,0,1,1
29,8,Male,African-American,0,1,1
45,2,Male,Caucasian,0,0,0
52,4,Male,Caucasian,1,0,1
45,0,Male,Other,0,0,0
30,2,Male,African-American,1,1,0
25,6,Male,African-American,0,1,1
22,2,Male,Caucasian,1,1,0
32,4,Male,African-American,1,1,0
51,1,Male,Asian,1,0,1
25,4,Male,African-American,1,1,0
30,4,Male,African-American,0,0,0
20,1,Male,African-American,1,1,0
22,1,Male,African-American,0,0,0
29,4,Male,African-American,0,1,1
30,5,Male,Hispanic,1,0,1
29,0,Female,Caucasian,0,0,0
30,4,Male,Caucasian,1,1,0
23,10,Male,African-American,1,1,0
24,0,Male,Caucasian,1,0,1
20,0,Female,African-American,0,0,0
25,1,Male,Hispanic,1,0,1
21,0,Male,African-American,1,1,0
43,1,Male,Caucasian,1,0,1
58,1,Male,Caucasian,0,0,0
21,1,Male,African-American,1,1,0
25,2,Male,African-American,0,0,0
26,1,Female,Hispanic,0,0,0
23,1,Male,African-American,0,1,1
58,16,Male,African-American,1,1,0
60,0,Female,Caucasian,0,0,0
44,14,Male,African-American,1,0,1
53,3,Male,Hispanic,0,0,0
29,1,Male,African-American,1,0,1
54,1,Male,Caucasian,0,1,1
44,1,Male,African-American,0,0,0
43,1,Male,African-American,0,0,0
24,1,Male,Caucasian,0,1,1
22,5,Male,African-American,1,1,0
27,2,Female,African-American,1,0,1
44,24,Male,African-American,0,0,0
44,12,Male,African-American,0,1,1
24,3,Male,African-American,1,1,0
22,2,Male,African-American,0,1,1
32,0,Female,African-American,1,1,0
35,0,Male,African-American,0,0,0
23,0,Female,Other,0,1,1
52,0,Female,Caucasian,0,0,0
51,0,Male,Caucasian,0,0,0
57,1,Male,African-American,0,0,0
27,0,Male,Caucasian,0,1,1
34,0,Male,Other,0,0,0
33,1,Female,Caucasian,1,0,1
59,0,Male,Caucasian,1,1,0
21,1,Male,African-American,0,1,1
23,3,Male,African-American,0,1,1
22,1,Male,Caucasian,0,1,1
24,1,Male,African-American,0,0,0
39,8,Female,Caucasian,1,1,0
19,3,Male,African-American,1,1,0
20,1,Male,African-American,0,1,1
24,4,Male,Asian,1,1,0
41,0,Male,Caucasian,0,0,0
27,1,Male,Hispanic,0,0,0
57,2,Male,Caucasian,0,0,0
32,6,Male,Hispanic,1,1,0
41,0,Male,African-American,0,1,1
52,6,Female,Caucasian,0,0,0
27,0,Male,Hispanic,1,0,1
20,0,Male,African-American,1,1,0
52,4,Male,African-American,0,0,0
27,1,Male,Caucasian,1,0,1
57,1,Male,Caucasian,0,0,0
69,0,Male,Hispanic,0,0,0
34,4,Male,African-American,0,1,1
38,17,Male,Caucasian,0,1,1
25,2,Male,African-American,0,0,0
41,1,Male,Caucasian,0,0,0
29,1,Female,African-American,1,0,1
35,0,Female,Hispanic,0,0,0
30,11,Female,African-American,1,1,0
30,0,Male,African-American,0,0,0
43,8,Male,Caucasian,1,1,0
24,0,Male,African-American,1,0,1
61,4,Male,Caucasian,0,1,1
36,2,Male,Other,1,0,1
29,0,Male,Caucasian,1,0,1
36,0,Male,Other,0,0,0
43,0,Female,Caucasian,0,0,0
53,2,Male,Caucasian,0,0,0
34,1,Male,African-American,0,0,0
26,20,Male,African-American,1,1,0
55,1,Male,Caucasian,0,0,0
23,1,Male,Caucasian,1,1,0
35,1,Male,African-American,0,0,0
43,4,Male,Caucasian,1,0,1
31,1,Male,Hispanic,0,0,0
41,24,Male,African-American,1,1,0
21,1,Male,Hispanic,1,1,0
40,1,Male,African-American,0,0,0
31,4,Male,Caucasian,1,1,0
58,3,Male,Caucasian,1,0,1
24,3,Male,Hispanic,1,1,0
27,0,Male,Caucasian,1,0,1
38,0,Male,Caucasian,1,1,0
21,1,Male,Caucasian,0,0,0
27,4,Male,Caucasian,0,1,1
25,1,Male,African-American,1,0,1
63,2,Male,African-American,0,0,0
26,2,Male,African-American,0,1,1
51,6,Male,Caucasian,1,0,1
34,13,Male,Caucasian,0,1,1
23,0,Male,Hispanic,0,0,0
55,27,Male,Caucasian,0,1,1
